Comando,NomeCat,IDProduto,CodProd,NomeProd,Peso,Descricao,DescrLonga,DescrURL,URLTarget,Estoque,EstoqueMinimo,Disponivel,ICMS,Custo,Preco,PrecoProm,PrecoB2B,PrecoB2BProm,DataPromInicio,DataPromFim,Lancamento,EmDestaque,ImagemProd,ImagemDet,ImagemAmp,Adicional1,Adicional2,Adicional3,AdicionalD1,AdicionalD2,AdicionalD3,Cores,OrdemProd,IDProdutoPai,RamoProd,MaisProd,DataVencimento,DiasAvisoVencimento,DiasReposicao,IDParceiroProd,DescrHTM,MetaKeywordsProd,MaxParcelasProd,XMLParcelasProd,CodBarrasProd,Embalavel,IsProdutoGrande,LarguraProd,AlturaProd,ProfundidadeProd,CodVideo,ProdMPN,TitleProd,URLProd,VendaConjunta,MetaDescriptionProd,IDsFiltroItem
A,PC,5091318,5091318,Pc lenovo E73 Core I7-4790S 4Gb 500Gb W7 C/Lic,,<!--PREC-->,,,False,,0,False,1.12,,,0,0,0,,,False,True,5091318_1.jpg,"5091318_1.jpg,5091318_2.jpg,5091318_3.jpg","5091318_1.jpg,5091318_2.jpg,5091318_3.jpg",94004,,48470,Lenovo,10Au00Hkbp,,,0,,16,"PC Lenovo,Lenovo E73",,0,0,,Frames/5091318.htm,"Pc lenovo E73, Core I7-4790S, 4Gb, 500Gb, W7, C/Lic,",12,12,00889561035191,True,True,0,0,0,,10Au00Hkbp,,pc-lenovo-e73-core-i7-4790s-4gb-500gb-w7-c-lic,,,
A,PC,4536420,4536420,Pc Lenovo E73 Sff Core I5 4Gb 500Gb W8 Pro 10Au002Nbp,,<!--PREC-->,,,False,,0,False,1.12,,,0,0,0,,,False,True,4536420_pr.jpg,"4536420_det.jpg,4536420_det2.jpg,4536420_det3.jpg","4536420_amp.jpg,4536420_amp2.jpg,4536420_amp3.jpg",94004,,48470,Lenovo,10Au002Nbp,,,0,,549,PC Lenovo,,0,0,,Frames/4536420.htm,,12,12,00888772178826,True,True,0,0,0,,10Au002Nbp,,pc-lenovo-e73-sff-core-i5-4gb-500gb-w8-pro-10au002nbp,,,
A,PC,4893339,4893339,Pc Mini Hp 705G1 Amd A8 Pro 4Gb 500Gb W8.1 Pro Dg W7Pro K6N89Lt,,<!--PREC-->,,,False,,0,False,1.12,,,0,0,0,,,False,True,4893339_1.jpg,"4893339_1.jpg,4893339_2.jpg","4893339_1.jpg,4893339_2.jpg",94004,,48470,Hp,K6N89Lt,,,0,,549,Pc Hp,,0,0,,Frames/4893339.htm,,12,12,00888793869208,True,True,0,0,0,*K6N89LT*,K6N89LT,,pc-mini-hp-705g1-amd-a8-pro-4gb-500gb-w8-1-pro-dg-w7pro-k6n89lt,,,
A,Placa de Rede,4994525,4994525,Conversor de Mídia Cisco 10Gbase-Lr Sfp Transceptor Sfp-10G-Lr=,"0,02",<!--PREC-->,<!--OFFICER-->,,False,3,0,True,1.12,5565.44,6233.2928,0,0,0,,,False,True,4994525_1.jpg,"4994525_1.jpg,4994525_2.jpg,4994525_3.jpg","4994525_1.jpg,4994525_2.jpg,4994525_3.jpg",94004,60066,48470,Cisco,SFP-10G-LR=,S - SE - CO - NE,,0,,584,"Switch Cisco,",,0,0,,Frames/4994525.htm,,12,12,00882658167126,True,True,0,0,0,,SFP-10G-LR=,,conversor-de-midia-cisco-10gbase-lr-sfp-transceptor-sfp-10g-lr-,,,
A,Placa de Rede,5093715,5093715,Placa De Rede Dell Pci-E 1Gb 5720 Dual Port Gigabit 540-Bbgy,"0,02",<!--PREC-->,<!--INGRAM-->,,False,5,0,True,1.12,407.13,455.9856,0,0,0,,,False,True,5093715_1.jpg,5093715_1.jpg,5093715_1.jpg,94004,60071,48470,Dell,540-Bbgy,S - SE - CO - NE,,0,,584,Placa de Rede Dell,,0,0,,Frames/5093715.htm,"Placa De Rede, Dell, 1Gb, 5720, Dual Port Gigabit, 540-Bbgy,",12,12,00884116209225,True,True,0,0,0,,540-Bbgy,,placa-de-rede-dell-pci-e-1gb-5720-dual-port-gigabit-540-bbgy,,,
A,Placa de Vídeo,4522489,4522489,Placa De Vídeo Asus Gtx 750 1Gb 128Bits Ddr5,"0,02",<!--PREC-->,<!--HOUTER-->,,False,6,0,True,1.07,676.54,723.8978,833.07,0,0,,,False,True,4522489_pr.jpg,"4522489_det.jpg,4522489_det2.jpg,4522489_det3.jpg","4522489_amp.jpg,4522489_amp2.jpg,4522489_amp3.jpg",94004,60067,48470,Asus,Gtx750-Phoc-1Gd5,S - SE - CO - NE,,0,,586,"Placa de Vídeo Asus,Placa de Vídeo",,0,0,,Frames/4522489.htm,"Placa,De,Vídeo,Pci-E,Asus,Geforce,Gtx,750,1Gb,128,Bits,Ddr5",12,12,04716659681748,True,True,0,0,0,,Gtx750-Phoc-1Gd5,,placa-de-video-asus-gtx-750-1gb-128bits-ddr5,,,
A,Placa de Vídeo,4679465,4679465,Placa De Vídeo Evga Gforce Gtx750Ti 2Gb 128Bits Ddr5 Sc 02G-P4-3753-Kr,"0,02",<!--PREC-->,<!--ALL NATIONS-->,,False,10,0,True,1.07,594.8779,636.519353,636.52,0,0,,,False,True,4679465_pr.jpg,"4679465_det.jpg,4679465_det2.jpg,4679465_det3.jpg","4679465_amp.jpg,4679465_amp2.jpg,4679465_amp3.jpg",94004,60070,48470,Evga,02G-P4-3753-Kr,S - SE - CO - NE,,0,,586,Placa de Vídeo Evga,,0,0,,Frames/4679465.htm,"Placa,De,Vídeo,Pci-E,Evga,Gforce,Gtx750Ti,2Gb,128Bits,Ddr5,Sc,02G-P4-3753-Kr",12,12,04250812403018,True,True,0,0,0,,02G-P4-3753-Kr,,placa-de-video-evga-gforce-gtx750ti-2gb-128bits-ddr5-sc-02g-p4-3753-kr,,,
A,Placa de Vídeo,4439763,4439763,Placa De Vídeo Gigabyte Gtx 970 4Gb Ddr5 256Bits Hdmi/Dvi/Dp-Pcie 3.0,"0,02",<!--PREC-->,<!--MAZER-->,,False,6,0,True,1.12,2095.77,2347.2624,2060.1,0,0,,,False,True,4439763_1.jpg,"4439763_1.jpg,4439763_2.jpg,4439763_3.jpg,4439763_4.jpg","4439763_1.jpg,4439763_2.jpg,4439763_3.jpg,4439763_4.jpg",94004,60069,48470,Gibabyte,Gv-n970g1Gaming-4gd,S - SE - CO - NE,,0,,586,"Placa de Vídeo Gigabyte,",,0,0,,Frames/4439763.htm,,12,12,04719331336158,True,True,0,0,0,,Gv-n970g1 Gaming-4gd,,placa-de-video-gigabyte-gtx-970-4gb-ddr5-256bits-hdmi-dvi-dp-pcie-3-0,,,
A,Placa de Vídeo,4522488,4522488,Placa De Vídeo Pny Gtx 750 1Gb 128Bits Ddr5,,<!--PREC-->,,,False,,0,False,1.15,,,0,0,0,,,False,True,4522488_1.jpg,"4522488_1.jpg,4522488_2.jpg,4522488_3.jpg","4522488_1.jpg,4522488_2.jpg,4522488_3.jpg",94004,,48470,Pny,Vcggtx7501Xpb,,,0,,586,Placa de Vídeo Pny,,0,0,,Frames/4522488.htm,"Placa,De,Vídeo,Pci-E,Pny,Geforce,Gtx,750,1Gb,128,Bits,Ddr5",12,12,00751492572055,True,True,0,0,0,,Vcggtx7501Xpb,,placa-de-video-pny-gtx-750-1gb-128bits-ddr5,,,
A,Placa de Vídeo,4522491,4522491,Placa De Vídeo Pny Gtx 750Ti 2Gb 128Bits Ddr5,,<!--PREC-->,,,False,,0,False,1.07,,,701.96,0,0,,,False,True,4522491_1.jpg,"4522491_1.jpg,4522491_2.jpg,4522491_3.jpg","4522491_1.jpg,4522491_2.jpg,4522491_3.jpg",94004,,48470,Pny,Vcggtx750T2Xpb,,,0,,586,Placa de Vídeo Pny,,0,0,,Frames/4522491.htm,"Placa,De,Vídeo,Pci-E,Pny,Geforce,Gtx,750,Ti,2Gb,128,Bits,Ddr5",12,12,00751492572000,True,True,0,0,0,,Vcggtx750T2Xpb,,placa-de-video-pny-gtx-750ti-2gb-128bits-ddr5,,,
A,Placa de Vídeo,3047339,3047339,Placa De Video Pny Gtx 960 4Gb Ddr5 128Bits,"0,02",<!--PREC-->,<!--ALL NATIONS-->,,False,10,0,True,1.11,1074.0094,1192.150434,1149.19,0,0,,,False,True,3047339_1.jpg,"3047339_1.jpg,3047339_2.jpg,3047339_3.jpg","3047339_1.jpg,3047339_2.jpg,3047339_3.jpg",94004,60068,48470,Pny,Vcggtx9604Xpb,S - SE - CO - NE,,0,,586,Placa de Vídeo Pny,,0,0,,Frames/3047339.htm,"Placa De Video, Pny, Gtx 960, 4Gb, Ddr5 128Bits,",12,12,00751492581743,True,True,0,0,0,,Vcggtx9604Xpb,,placa-de-video-pny-gtx-960-4gb-ddr5-128bits,,,
A,Placa de Vídeo,4536394,4536394,Placa De Video Pny Quadro K620 2Gb Ddr3 128Bits,,<!--PREC-->,,,False,,0,False,1.12,,,0,0,0,,,False,True,4536394_1.jpg,"4536394_1.jpg,4536394_2.jpg","4536394_1.jpg,4536394_2.jpg",94004,,48470,Pny,VCQK620-PORPB,,,0,,586,Placa de Vídeo Pny,,0,0,,Frames/4536394.htm,"Placa De video, Pny, Quadro k620, 2gb, ddr3, 128bits,",12,12,00751492576114,True,True,0,0,0,,VCQK620-PORPB,,placa-de-video-pny-quadro-k620-2gb-ddr3-128bits,,,
A,Placa de Vídeo,4914071,4914071,Placa De Video Power Color R9 390 16Gb Ddr5 512Bitsx2,,<!--PREC-->,,,False,,0,False,1.12,,,0,0,0,,,False,True,4914071_1.jpg,"4914071_1.jpg,4914071_2.jpg,4914071_3.jpg,4914071_4.jpg,4914071_5.jpg","4914071_1.jpg,4914071_2.jpg,4914071_3.jpg,4914071_4.jpg,4914071_5.jpg",94004,,48470,Power Color,Axr9390Ii16Gbd5,,,0,,586,Placa de Vídeo Power Color,,0,0,,Frames/4914071.htm,"Placa De Video, Power Color, R9 390, 16Gb, Ddr5, 512Bitsx2,",12,12,04715409186762,True,True,0,0,0,,Axr9390Ii16Gbd5,,placa-de-video-power-color-r9-390-16gb-ddr5-512bitsx2,,,
A,Placa de Vídeo,5277771,5277771,Placa De Vídeo Zotac 2Gb Gt 740 128Bits Ddr3,"0,02",<!--PREC-->,<!--AGIS-->,,False,2,0,True,1.12,403.86,452.3232,440.9,0,0,,,False,True,5277771_1.jpg,"5277771_1.jpg,5277771_2.jpg,5277771_3.jpg","5277771_1.jpg,5277771_2.jpg,5277771_3.jpg",94004,60067,48470,Zotac,Zt-71006-10L,S - SE - CO - NE,,0,,583,,,0,0,,Frames/5277771.htm,,12,12,04895173604515,True,True,0,0,0,,Zt-71006-10L,,placa-de-video-zotac-2gb-gt-740-128bits-ddr3-37145633,,,
A,Placa de Vídeo,4679433,4679433,Placa De Vídeo Zotac Gforce Gt740 1Gb 128Bits Ddr5 Zt-71003-10L,"0,02",<!--PREC-->,<!--ALL NATIONS-->,,False,10,0,True,1.12,521.3737,583.938544,557.87,0,0,,,False,True,4679433_1.jpg,"4679433_1.jpg,4679433_2.jpg,4679433_3.jpg,4679433_4.jpg","4679433_1.jpg,4679433_2.jpg,4679433_3.jpg,4679433_4.jpg",94004,60070,48470,Zotac,Zt-71003-10L,S - SE - CO - NE,,0,,586,"Placa de Vídeo Zotac,",,0,0,,Frames/4679433.htm,,12,12,04895173604478,True,True,0,0,0,,Zt-71003-10L,,placa-de-video-zotac-gforce-gt740-1gb-128bits-ddr5-zt-71003-10l,,,
A,Placa de Vídeo,5070331,5070331,Placa De Video Zotac Gt 730 2Gb Ddr3 64Bits,"0,02",<!--PREC-->,<!--AGIS-->,,False,18,0,True,1.08,295.62,319.2696,316.31,0,0,,,False,False,5070331_1.jpg,"5070331_1.jpg,5070331_2.jpg","5070331_1.jpg,5070331_2.jpg",94004,60067,48470,Zotac,Zt-71105-10Bb,S - SE - CO - NE,,0,,586,Placa de Vídeo Zotac,,0,0,,Frames/5070331.htm,"Placa De Video, Zotac, Gt 730, 2Gb, Ddr3, 64Bits, Zt-71105-10Bb,",12,12,04895173605246,True,True,0,0,0,,Zt-71105-10Bb,,placa-de-video-zotac-gt-730-2gb-ddr3-64bits,,,
A,Placa de Vídeo,5070302,5070302,Placa De Video Zotac Gtx 950 Oc 2Gb Ddr5 128Bits,"0,02",<!--PREC-->,<!--ALL NATIONS-->,,False,10,0,True,1.07,764.7745,818.308715,818.3,0,0,,,False,False,5070302_1.jpg,"5070302_1.jpg,5070302_2.jpg,5070302_3.jpg","5070302_1.jpg,5070302_2.jpg,5070302_3.jpg",94004,60070,48470,Zotac,Zt-90602-10M,S - SE - CO - NE,,0,,586,Placa de Vídeo Zotac,,0,0,,Frames/5070302.htm,"Placa De Video, Zotac, Gtx 950 Oc, 2Gb, Ddr5, 128Bits, Zt-90602-10M,",12,12,04895173607707,True,True,0,0,0,,Zt-90602-10M,,placa-de-video-zotac-gtx-950-oc-2gb-ddr5-128bits,,,
A,Placa de Vídeo,5070325,5070325,Placa De Video Zotac Gtx 960 4Gb Ddr5 128Bits,"0,02",<!--PREC-->,<!--ALL NATIONS-->,,False,10,0,True,1.07,1058.2585,1132.336595,1135.82,0,0,,,False,False,5070325_1.jpg,"5070325_1.jpg,5070325_2.jpg,5070325_3.jpg","5070325_1.jpg,5070325_2.jpg,5070325_3.jpg",94004,60070,48470,Zotac,Zt-90308-10M,S - SE - CO - NE,,0,,586,Placa de Vídeo Zotac,,0,0,,Frames/5070325.htm,"Placa De Video, Zotac, Gtx 960, 4Gb, Ddr5, 128Bits, Zt-90308-10M,",12,12,04895173606380,True,True,0,0,0,,Zt-90308-10M,,placa-de-video-zotac-gtx-960-4gb-ddr5-128bits,,,
A,Placa Mãe,4914108,4914108,Placa Mãe Asus Am3+ M5A78L-M Lx/Br Ddr3 90-Mibfw2-G0Xck1Sz,,<!--PREC-->,,,False,,0,False,1.12,,,0,0,0,,,False,True,4914108_1.jpg,"4914108_1.jpg,4914108_2.jpg,4914108_3.jpg","4914108_1.jpg,4914108_2.jpg,4914108_3.jpg",94004,,48470,Asus,M5A78L-MLXBR,,,0,,587,Placa Mãe Asus,,0,0,,Frames/4914108.htm,,12,12,07898934204426,True,True,0,0,0,,M5A78L-MLXBR,,placa-mae-asus-am3-m5a78l-m-lx-br-ddr3-90-mibfw2-g0xck1sz,,,
A,Placa Mãe,5280509,5280509,Placa Mãe Asus Lga1150 AM1M-A/Br Ddr3 Am1,"0,02",<!--PREC-->,<!--AGIS-->,,False,84,0,True,1.12,227.39,254.6768,243.31,0,0,,,False,True,5280509_1.jpg,"5280509_1.jpg,5280509_2.jpg,5280509_3.jpg,5280509_4.jpg","5280509_1.jpg,5280509_2.jpg,5280509_3.jpg,5280509_4.jpg",94004,60067,48470,Asus,AM1M-A/Br,S - SE - CO - NE,,0,,587,,,0,0,,Frames/5280509.htm,,12,12,04716659766001,True,True,0,0,0,,AM1M-A/Br,,placa-mae-asus-lga1150-am1m-a-br-ddr3-am1-91279238,,,
A,Placa Mãe,4664882,4664882,Placa Mãe Asus Lga1150 B85M-E/Br Ddr3 90Mb0H10-C1Bay0,"0,02",<!--PREC-->,<!--AGIS-->,,False,68,0,True,1.07,445.85,477.0595,477.06,0,0,,,False,True,4664882_pr.jpg,"4664882_det.jpg,4664882_det2.jpg,4664882_det3.jpg","4664882_amp.jpg,4664882_amp2.jpg,4664882_amp3.jpg",94004,60067,48470,Asus,90Mb0H10-C1Bay0,S - SE - CO - NE,,0,,587,Placa Mãe Asus,,0,0,,Frames/4664882.htm,,12,12,04716659629900,True,True,0,0,0,,B85M-E/Br,,placa-mae-asus-lga1150-b85m-e-br-ddr3-90mb0h10-c1bay0,,,
A,Placa Mãe,4914111,4914111,Placa Mãe Asus Lga1150 H81M-A/Br Ddr3 Ultra Hd 90Mb0Hm0-C1Bay0,"0,02",<!--PREC-->,<!--AGIS-->,,False,195,3,True,1.12,341.25,382.2,365.14,0,0,,,False,True,4914111_1.jpg,"4914111_1.jpg,4914111_2.jpg,4914111_3.jpg","4914111_1.jpg,4914111_2.jpg,4914111_3.jpg",94004,60067,48470,Asus,H81M-A/BR,S - SE - CO - NE,,0,,587,Placa Mãe Asus,,0,0,,Frames/4914111.htm,,12,12,04716659593911,True,True,0,0,0,,90MB0HM0-C1BAY0,,placa-mae-asus-lga1150-h81m-a-br-ddr3-ultra-hd-90mb0hm0-c1bay0,,,
A,Placa Mãe,4449867,4449867,Placa Mãe Asus Lga1150 H97-Pro Gamer,,<!--PREC-->,,,False,,0,False,1.12,,,0,0,0,,,False,True,4449867_1.jpg,"4449867_1.jpg,4449867_2.jpg,4449867_3.jpg,4449867_4.jpg","4449867_1.jpg,4449867_2.jpg,4449867_3.jpg,4449867_4.jpg",94004,,48470,Asus,H97-ProGamer,,,0,,587,Placa Mãe Asus,,0,0,,Frames/4449867.htm,"Placa Mãe, Lga, 1150, Asus, H97-Pro Gamer,",12,12,04716659824152,True,True,0,0,0,,H97-ProGamer,,placa-mae-asus-lga1150-h97-pro-gamer,,,
A,Placa Mãe,4705681,4705681,Placa Mãe Asus Lga1150 Intel Z97 Ddr3 Hdmi/Dsub/Dvi-D Z97M-Plus/Br,,<!--PREC-->,,,False,,0,False,1.12,,,0,0,0,,,False,True,4705681_pr.jpg,"4705681_det.jpg,4705681_det2.jpg,4705681_det3.jpg","4705681_amp.jpg,4705681_amp2.jpg,4705681_amp3.jpg",94004,,48470,Asus,Z97M-Plus/Br,,,0,,587,Placa Mãe Asus,,0,0,,Frames/4705681.htm,,12,12,04716659773665,True,True,0,0,0,,Z97M-Plus,Placa Mãe Lga 1150 Asus Intel Z97M-Plus Ddr3,placa-mae-asus-lga1150-intel-z97-ddr3-hdmi-dsub-dvi-d-z97m-plus-br,,"Soquete Intel Z97, tecnologia exclusiva ASUS TurboV EVO. Possuem também ASUS Fan Xpert 3 e Interactive HomeCloud, FRETE GRÁTIS!!",
A,Processador,4462656,4462656,Processador Amd Fm2 A10 7700K 3.8Ghz 4Mb Ad770Kxbjabox,,<!--PREC-->,,,False,,0,False,1.12,,,0,0,0,,,False,True,4462656_1.jpg,4462656_1.jpg,4462656_1.jpg,94004,,48470,Amd,Ad770Kxbjabox,,,0,,588,Processador Amd,,0,0,,Frames/4462656.htm,"Processador Amd, Fm2, A10, 7700K, 3.8G, 4Mb, Ad770Kxbjabox,",12,12,00730143304498,True,True,0,0,0,,Ad770Kxbjabox,,processador-amd-fm2-a10-7700k-3-8ghz-4mb-ad770kxbjabox,,,
A,Processador,4462657,4462657,Processador Amd Fm2 A10 7850K 4Ghz 4Mb Ad785Kxbjabox,,<!--PREC-->,,,False,,2,False,1.07,,,0,0,0,,,False,True,4462657_1.jpg,"4462657_1.jpg,4462657_2.jpg,4462657_3.jpg","4462657_1.jpg,4462657_2.jpg,4462657_3.jpg",94004,,48470,Amd,Ad785Kxbjabox,,,0,,588,Processador Amd,,0,0,,Frames/4462657.htm,"processador,processador amd,processador fm2,processador a10,processador 7850K,processador 4G,processador 4Mb,processador Ad785Kxbjabox",12,12,00730143304467,True,True,0,0,0,,Ad785Kxbjabox,,processador-amd-fm2-a10-7850k-4ghz-4mb-ad785kxbjabox,,,
A,Processador,4462658,4462658,Processador Amd Fx 4300 3.8G 8Mb Fd4300Wmhkbox,"0,02",<!--PREC-->,<!--HOUTER-->,,False,9,0,True,1.07,448.64,480.0448,496.64,0,0,,,False,True,4462658_1.jpg,4462658_1.jpg,4462658_1.jpg,94004,60067,48470,Amd,Fd4300Wmhkbox,S - SE - CO - NE,,0,,588,Processador Amd,,0,0,,Frames/4462658.htm,"processador amd,amd fx,processador amd fx",12,12,00730143302647,True,True,0,0,0,,Fd4300Wmhkbox,Amd Fx 4300 3.8G 8Mb Fd4300Wmhkbox,processador-amd-fx-4300-3-8g-8mb-fd4300wmhkbox,,"Tecnologia AMD Turbo Core, Velocidade DDR3: 1866MHZ, Potência: 95 W, Black Edition, Socket AM3+, FRETE GRÁTIS!!",
A,Processador,4830360,4830360,Processador Amd Fx-8320E 3.2Ghz 16Mb Am3+ 64Bits Fd832Ewmhkbox,"0,02",<!--PREC-->,<!--MAZER-->,,False,64,0,True,1.07,648.79,694.2053,703.29,0,0,,,False,True,4830360_pr.jpg,"4830360_det.jpg,4830360_det2.jpg,4830360_det3.jpg","4830360_amp.jpg,4830360_amp2.jpg,4830360_amp3.jpg",94004,60070,48470,Amd,FD832EWMHKBOX,S - SE - CO - NE,,0,,588,Processador Amd,,0,0,,Frames/4830360.htm,,12,12,00730143305297,True,True,0,0,0,,FD832EWMHKBOX,,processador-amd-fx-8320e-3-2ghz-16mb-am3-64bits-fd832ewmhkbox,,,
A,Processador,4439797,4439797,Processador Hp Xeon 6x E5-2620V3 2.4Ghz 15Mb Dl360,"0,02",<!--PREC-->,<!--ALCATEIA-->,,False,4,0,True,1.12,3883.44,4349.4528,0,0,0,,,False,True,4439797_1.jpg,"4439797_1.jpg,4439797_2.jpg","4439797_1.jpg,4439797_2.jpg",94004,60067,48470,Hp,755382-B21,S - SE - CO - NE,,0,,588,Monitor Samsung,,0,0,,Frames/4439797.htm,,12,12,00888182377772,True,True,0,0,0,,755382-B21,,processador-hp-xeon-six-core-e5-2620v3-2-4ghz-15mb,,,
A,Processador,5163281,5163281,Processador Hp Xeon 6x E5-2620V3 2.4Ghz 15Mb Ml350,"0,02",<!--PREC-->,<!--INGRAM-->,,False,2,0,True,1.12,3517.54,3939.6448,0,0,0,,,False,True,5163281_1.jpg,"5163281_1.jpg,5163281_2.jpg","5163281_1.jpg,5163281_2.jpg",94004,60067,48470,Hp,726658-B21,S - SE - CO - NE,,0,,588,"Processador Hp,",,0,0,,Frames/5163281.htm,,12,12,00887758372678,True,True,0,0,0,,726658-B21,,processador-hp-xeon-six-core-e5-2620v3-2-4ghz-15mb,,,
A,Processador,4418127,4418127,Processador Ibm Intel Xeon E5-2640V2 Octa-Core 2.0Ghz 20Mb P/ 7915Equ,,<!--PREC-->,,,False,,0,False,1.12,,,0,0,0,,,False,True,4418125_pr.jpg,4418125_det.jpg,4418125_amp.jpg,94004,,48470,Ibm,46W4367,,,0,,588,Processador Ibm,,0,0,,Frames/4418127.htm,,12,12,00883436358088,True,True,0,0,0,,46W4367,,processador-ibm-intel-xeon-e5-2640v2-octa-core-2-0ghz-20mb-p-7915equ,,,
A,Processador,5280355,5280355,Processador Intel Core i5 4690K 3.50Ghz 6Mb Lga1150,"0,02",<!--PREC-->,<!--MAZER-->,,False,22,0,True,1.12,1258.83,1409.8896,1346.95,0,0,,,False,True,5280355_1.jpg,"5280355_1.jpg,5280355_2.jpg","5280355_1.jpg,5280355_2.jpg",94004,60070,48470,Intel,Bx80646I54690k,S - SE - CO - NE,,0,,588,,,0,0,,Frames/5280355.htm,,12,12,05032037066013,True,True,0,0,0,,Bx80646I54690k,,processador-intel-core-i5-4690k-3-50ghz-6mb-lga1150,,,
A,Processador,4545449,4545449,Processador Intel Core I5-4440 3.1Ghz 6Mb Fclga1150 Bx80646I54440,"0,02",<!--PREC-->,<!--AGIS-->,,False,169,2,True,1.07,915,979.05,979.05,0,0,,,False,True,4545449_pr.jpg,4545449_det.jpg,4545449_amp.jpg,94004,60067,48470,Intel,Bx80646I54440,S - SE - CO - NE,,0,,588,Processador Intel,,0,0,,Frames/4545449.htm,,12,12,05032037054980,True,True,0,0,0,,Bx80646I54440,,processador-intel-core-i5-4440-3-1ghz-6mb-fclga1150-bx80646i54440,,,
A,Processador,4716164,4716164,Processador Intel Core I5-4690 3.5Ghz 6Mb Lga1150 Bx80646I54690,"0,02",<!--PREC-->,<!--MAZER-->,,False,22,2,True,1.07,1173.43,1255.5701,1290.93,0,0,,,False,True,4716164_pr.jpg,4716164_det.jpg,4716164_amp.jpg,94004,60070,48470,Intel,Bx80646I54690,S - SE - CO - NE,,0,,588,Processador Intel,,0,0,,Frames/4716164.htm,,12,12,05032037061193,True,True,0,0,0,,Bx80646I54690,,processador-intel-core-i5-4690-3-5ghz-6mb-lga1150-bx80646i54690,,,
A,Processador,5298120,5298120,Processador Intel Core i5-6400 2.70Ghz 6Mb Lga1151,,<!--PREC-->,,,False,,0,False,1.12,,,1099.73,0,0,,,False,True,5298120_1.jpg,5298120_1.jpg,5298120_1.jpg,94004,,48470,Intel,BX80662I56400,,,0,,588,,,0,0,,Frames/5298120.htm,,12,12,05032037076616,True,True,0,0,0,,Core I5-6400 Skylake,Processador Intel Core i5-6400 Skylake 2.70Ghz,processador-intel-core-i5-6400-2-70ghz-6mb-lga1151-83669680,,,
A,Processador,4705701,4705701,Processador Intel Core I7 4790 3.6Ghz 8Mb Lga 1150 Bx80646I74790,"0,02",<!--PREC-->,<!--MAZER-->,,False,15,2,True,1.07,1623.3,1736.931,1676.87,0,0,,,False,True,4705701_1.jpg,4705701_1.jpg,4705701_1.jpg,94004,60070,48470,Intel,Bx80646I74790,S - SE - CO - NE,,0,,588,Processador Intel,,0,0,,Frames/4705701.htm,,12,12,05032037061551,True,True,0,0,0,,Bx80646I74790,,processador-intel-core-i7-4790-3-6ghz-8mb-lga-1150-bx80646i74790,,,
A,Processador,4664914,4664914,Processador Intel Core I7 4790K 4.4Ghz 8Mb Fclga1150 Bx80646I74790K,"0,02",<!--PREC-->,<!--MAZER-->,,False,10,0,True,1.07,1813.78,1940.7446,1957.28,0,0,,,False,True,4664914_pr.jpg,4664914_det.jpg,4664914_amp.jpg,94004,60070,48470,Intel,Bx80646I74790K,S - SE - CO - NE,,0,,588,Processador Intel,,0,0,,Frames/4664914.htm,,12,12,05032037065948,True,True,0,0,0,,Bx80646I74790K,,processador-intel-core-i7-4790k-4-4ghz-8mb-fclga1150-bx80646i74790k,,,
A,Processador,4914119,4914119,Processador Intel Pentium G3250 3.2Ghz 3Mb Fclga1150 Bx80646G3250,,<!--PREC-->,,,False,,11,False,1.12,,,0,0,0,,,False,True,4914119_1.jpg,"4914119_1.JPG,4914119_2.JPG","4914119_1.JPG,4914119_2.JPG",94004,,48470,Intel,BX80646G3250,,,0,,588,Processador Intel,,0,0,,Frames/4914119.htm,,12,12,05032037067164,True,True,0,0,0,,BX80646G3250,,processador-intel-pentium-g3250-3-2ghz-3mb-fclga1150-bx80646g3250,,,
A,Processador,4907066,4907066,Processador Intel Xeon E5-2603V3 1.6Ghz 15Mb Fclga2011 733929-B21,,<!--PREC-->,,,False,,0,False,1.12,,,0,0,0,,,False,True,4907066_pr.jpg,4907066_det.jpg,4907066_amp.jpg,94004,,48470,Hp,733929-B21,,,0,,588,Processador Hp,,0,0,,Frames/4907066.htm,,12,12,00887758630006,True,True,0,0,0,,733929-B21,,processador-intel-xeon-e5-2603v3-1-6ghz-15mb-fclga2011-733929-b21,,,
